,Week,Home_team,Away_team,Home_Line,Home_cover,home_SL_as_total,home_SL_compl_perc,home_SL_def_as_total,home_SL_def_comp_perc,home_SM_as_total,home_SM_compl_perc,home_SM_def_as_total,home_SM_def_comp_perc,home_SR_as_total,home_SR_compl_perc,home_SR_def_as_total,home_SR_def_comp_perc,home_DL_as_total,home_DL_compl_perc,home_DL_def_as_total,home_DL_def_comp_perc,home_DM_as_total,home_DM_compl_perc,home_DM_def_as_total,home_DM_def_comp_perc,home_DR_as_total,home_DR_compl_perc,home_DR_def_as_total,home_DR_def_comp_perc,home_LE_as_total,home_LE_compl_perc,home_LE_def_as_total,home_LE_def_comp_perc,home_LT_as_total,home_LT_compl_perc,home_LT_def_as_total,home_LT_def_comp_perc,home_LG_as_total,home_LG_compl_perc,home_LG_def_as_total,home_LG_def_comp_perc,home_M_as_total,home_M_compl_perc,home_M_def_as_total,home_M_def_comp_perc,home_RG_as_total,home_RG_compl_perc,home_RG_def_as_total,home_RG_def_comp_perc,home_RT_as_total,home_RT_compl_perc,home_RT_def_as_total,home_RT_def_comp_perc,home_RE_as_total,home_RE_compl_perc,home_RE_def_as_total,home_RE_def_comp_perc,away_SL_as_total,away_SL_compl_perc,away_SL_def_as_total,away_SL_def_comp_perc,away_SM_as_total,away_SM_compl_perc,away_SM_def_as_total,away_SM_def_comp_perc,away_SR_as_total,away_SR_compl_perc,away_SR_def_as_total,away_SR_def_comp_perc,away_DL_as_total,away_DL_compl_perc,away_DL_def_as_total,away_DL_def_comp_perc,away_DM_as_total,away_DM_compl_perc,away_DM_def_as_total,away_DM_def_comp_perc,away_DR_as_total,away_DR_compl_perc,away_DR_def_as_total,away_DR_def_comp_perc,away_LE_as_total,away_LE_compl_perc,away_LE_def_as_total,away_LE_def_comp_perc,away_LT_as_total,away_LT_compl_perc,away_LT_def_as_total,away_LT_def_comp_perc,away_LG_as_total,away_LG_compl_perc,away_LG_def_as_total,away_LG_def_comp_perc,away_M_as_total,away_M_compl_perc,away_M_def_as_total,away_M_def_comp_perc,away_RG_as_total,away_RG_compl_perc,away_RG_def_as_total,away_RG_def_comp_perc,away_RT_as_total,away_RT_compl_perc,away_RT_def_as_total,away_RT_def_comp_perc,away_RE_as_total,away_RE_compl_perc,away_RE_def_as_total,away_RE_def_comp_perc,game_type_0,game_type_1,game_type_2,game_type_3,game_type_4,game_type_5,game_type_6,game_type_7
52,5,CLE,NWE,10.5,0,0.0975609756098,0.75,0.111398963731,0.720930232558,0.103658536585,0.823529411765,0.0544041450777,0.52380952381,0.176829268293,0.620689655172,0.129533678756,0.7,0.0396341463415,0.230769230769,0.0284974093264,0.545454545455,0.0121951219512,0.5,0.0129533678756,0.8,0.0457317073171,0.333333333333,0.0414507772021,0.25,0.0335365853659,0.545454545455,0.0569948186528,0.5,0.0274390243902,0.777777777778,0.0233160621762,0.555555555556,0.0365853658537,0.583333333333,0.0181347150259,0.428571428571,0.0579268292683,0.526315789474,0.0336787564767,0.769230769231,0.0548780487805,0.333333333333,0.0362694300518,0.285714285714,0.0457317073171,0.4,0.0492227979275,0.526315789474,0.0335365853659,0.454545454545,0.0725388601036,0.464285714286,0.154285714286,0.759259259259,0.103857566766,0.8,0.06,0.666666666667,0.0771513353116,0.730769230769,0.14,0.632653061224,0.142433234421,0.875,0.0428571428571,0.2,0.0415430267062,0.142857142857,0.02,0.428571428571,0.00593471810089,0.0,0.02,0.571428571429,0.0415430267062,0.357142857143,0.04,0.857142857143,0.0237388724036,0.625,0.0457142857143,0.3125,0.0504451038576,0.529411764706,0.04,0.714285714286,0.0178041543027,0.833333333333,0.122857142857,0.395348837209,0.080118694362,0.444444444444,0.0314285714286,0.272727272727,0.0415430267062,0.285714285714,0.04,0.428571428571,0.0178041543027,0.333333333333,0.0314285714286,0.545454545455,0.0623145400593,0.666666666667,0,0,1,0,0,0,0,0
53,5,BAL,WAS,-4.0,0,0.12188365651,0.704545454545,0.0973451327434,0.727272727273,0.116343490305,0.642857142857,0.100294985251,0.676470588235,0.168975069252,0.83606557377,0.141592920354,0.6875,0.0277008310249,0.3,0.0265486725664,0.222222222222,0.0332409972299,0.5,0.0206489675516,0.428571428571,0.0443213296399,0.25,0.0353982300885,0.416666666667,0.016620498615,0.666666666667,0.023598820059,0.375,0.0138504155125,0.4,0.0265486725664,0.666666666667,0.0581717451524,0.333333333333,0.0442477876106,0.466666666667,0.0526315789474,0.526315789474,0.0530973451327,0.388888888889,0.0332409972299,0.333333333333,0.0530973451327,0.333333333333,0.0526315789474,0.526315789474,0.0412979351032,0.214285714286,0.0443213296399,0.375,0.0147492625369,0.4,0.140794223827,0.717948717949,0.122249388753,0.76,0.0974729241877,0.740740740741,0.122249388753,0.76,0.173285198556,0.625,0.122249388753,0.66,0.0361010830325,0.6,0.0268948655257,0.727272727273,0.0252707581227,0.428571428571,0.00977995110024,0.75,0.0216606498195,0.166666666667,0.0195599022005,0.125,0.057761732852,0.375,0.0488997555012,0.65,0.028880866426,0.75,0.0268948655257,0.454545454545,0.0361010830325,0.6,0.0366748166259,0.733333333333,0.028880866426,0.125,0.0513447432763,0.619047619048,0.0541516245487,0.2,0.0317848410758,0.384615384615,0.0361010830325,0.6,0.0268948655257,0.454545454545,0.072202166065,0.55,0.0464547677262,0.421052631579,0,0,1,0,0,0,0,0
54,5,MIN,HOU,-6.5,1,0.132075471698,0.714285714286,0.138121546961,0.66,0.0754716981132,0.75,0.0662983425414,0.666666666667,0.163522012579,0.673076923077,0.151933701657,0.472727272727,0.0440251572327,0.571428571429,0.0441988950276,0.25,0.0125786163522,0.75,0.0138121546961,0.4,0.0283018867925,0.222222222222,0.0165745856354,0.166666666667,0.0377358490566,0.5,0.0303867403315,0.545454545455,0.0440251572327,0.357142857143,0.0220994475138,0.5,0.0566037735849,0.111111111111,0.0303867403315,0.272727272727,0.103773584906,0.454545454545,0.0635359116022,0.521739130435,0.0408805031447,0.384615384615,0.024861878453,0.444444444444,0.0314465408805,0.5,0.0303867403315,0.363636363636,0.0283018867925,0.666666666667,0.0414364640884,0.4,0.115577889447,0.652173913043,0.0836120401338,0.56,0.0854271356784,0.735294117647,0.0334448160535,0.3,0.153266331658,0.655737704918,0.113712374582,0.529411764706,0.0376884422111,0.333333333333,0.0334448160535,0.1,0.0226130653266,0.555555555556,0.0234113712375,0.428571428571,0.0326633165829,0.538461538462,0.0267558528428,0.125,0.0175879396985,0.428571428571,0.0367892976589,0.545454545455,0.0326633165829,0.692307692308,0.0401337792642,0.5,0.0452261306533,0.5,0.0434782608696,0.538461538462,0.118090452261,0.510638297872,0.0702341137124,0.52380952381,0.070351758794,0.428571428571,0.0434782608696,0.230769230769,0.0301507537688,0.166666666667,0.0267558528428,0.625,0.0376884422111,0.533333333333,0.0367892976589,0.818181818182,0,0,1,0,0,0,0,0
55,5,DEN,ATL,-5.5,0,0.166189111748,0.758620689655,0.119777158774,0.674418604651,0.0601719197708,0.52380952381,0.0779944289694,0.75,0.117478510029,0.463414634146,0.116991643454,0.595238095238,0.0200573065903,0.571428571429,0.016713091922,0.333333333333,0.0171919770774,0.666666666667,0.0278551532033,0.4,0.0315186246418,0.181818181818,0.0278551532033,0.1,0.0229226361032,0.375,0.0194986072423,0.714285714286,0.0630372492837,0.363636363636,0.0278551532033,0.6,0.0573065902579,0.3,0.0362116991643,0.615384615385,0.0859598853868,0.5,0.08356545961,0.633333333333,0.0601719197708,0.380952380952,0.033426183844,0.583333333333,0.0630372492837,0.409090909091,0.0222841225627,0.5,0.025787965616,0.333333333333,0.016713091922,0.666666666667,0.136363636364,0.711111111111,0.125319693095,0.775510204082,0.109090909091,0.777777777778,0.0716112531969,0.714285714286,0.163636363636,0.814814814815,0.143222506394,0.607142857143,0.0363636363636,0.25,0.0383631713555,0.533333333333,0.0272727272727,0.666666666667,0.0076726342711,1.0,0.0272727272727,0.777777777778,0.0306905370844,0.25,0.0333333333333,0.727272727273,0.0306905370844,0.5,0.0454545454545,0.6,0.0383631713555,0.466666666667,0.0272727272727,0.555555555556,0.0358056265985,0.428571428571,0.0606060606061,0.6,0.0409207161125,0.375,0.0484848484848,0.375,0.0434782608696,0.529411764706,0.0515151515152,0.352941176471,0.0255754475703,0.4,0.0484848484848,0.4375,0.0204603580563,0.5,0,0,0,1,0,0,0,0
56,5,OAK,LAC,-3.5,0,0.130057803468,0.733333333333,0.0846153846154,0.515151515152,0.0982658959538,0.705882352941,0.117948717949,0.695652173913,0.184971098266,0.640625,0.135897435897,0.77358490566,0.0375722543353,0.384615384615,0.0282051282051,0.454545454545,0.0173410404624,0.666666666667,0.0179487179487,0.571428571429,0.028901734104,0.3,0.0230769230769,0.555555555556,0.0346820809249,0.416666666667,0.0205128205128,0.875,0.0173410404624,0.833333333333,0.0179487179487,0.714285714286,0.0809248554913,0.5,0.0487179487179,0.631578947368,0.0780346820809,0.555555555556,0.0769230769231,0.633333333333,0.0462427745665,0.1875,0.0358974358974,0.428571428571,0.028901734104,0.2,0.0410256410256,0.6875,0.0173410404624,0.5,0.0179487179487,0.714285714286,0.149700598802,0.66,0.1275,0.627450980392,0.131736526946,0.727272727273,0.0875,0.8,0.140718562874,0.702127659574,0.115,0.782608695652,0.0149700598802,0.6,0.025,0.3,0.0059880239521,1.0,0.0225,0.555555555556,0.0389221556886,0.307692307692,0.025,0.3,0.0179640718563,0.5,0.0275,0.363636363636,0.0059880239521,0.5,0.015,0.333333333333,0.0149700598802,0.4,0.0075,0.666666666667,0.194610778443,0.569230769231,0.105,0.5,0.0209580838323,0.142857142857,0.0075,0.333333333333,0.0149700598802,0.4,0.03,0.333333333333,0.0329341317365,0.454545454545,0.03,0.666666666667,0,0,0,1,0,0,0,0
57,5,DAL,CIN,1.0,1,0.111436950147,0.763157894737,0.125364431487,0.720930232558,0.0821114369501,0.714285714286,0.0758017492711,0.730769230769,0.143695014663,0.612244897959,0.142857142857,0.714285714286,0.0234604105572,0.25,0.0262390670554,0.666666666667,0.00879765395894,1.0,0.0233236151603,0.625,0.0351906158358,0.166666666667,0.0204081632653,0.285714285714,0.0469208211144,0.4375,0.0233236151603,0.375,0.058651026393,0.35,0.0466472303207,0.4375,0.0557184750733,0.473684210526,0.0204081632653,0.428571428571,0.0850439882698,0.551724137931,0.067055393586,0.434782608696,0.049853372434,0.588235294118,0.0291545189504,0.6,0.0527859237537,0.5,0.0204081632653,0.285714285714,0.049853372434,0.529411764706,0.0495626822157,0.470588235294,0.152905198777,0.64,0.125348189415,0.622222222222,0.0917431192661,0.6,0.0612813370474,0.363636363636,0.152905198777,0.74,0.128133704735,0.630434782609,0.0152905198777,0.8,0.0194986072423,0.857142857143,0.0305810397554,0.8,0.016713091922,0.333333333333,0.0336391437309,0.545454545455,0.025069637883,0.222222222222,0.0366972477064,0.166666666667,0.016713091922,0.5,0.0336391437309,0.363636363636,0.033426183844,0.333333333333,0.0581039755352,0.473684210526,0.016713091922,0.333333333333,0.0428134556575,0.571428571429,0.08356545961,0.466666666667,0.0581039755352,0.421052631579,0.041782729805,0.2,0.0428134556575,0.357142857143,0.0612813370474,0.590909090909,0.0183486238532,0.0,0.0222841225627,0.5,0,0,0,1,0,0,0,0
58,5,LAR,BUF,-2.0,0,0.167235494881,0.571428571429,0.151442307692,0.68253968254,0.0784982935154,0.565217391304,0.0769230769231,0.625,0.126279863481,0.621621621622,0.153846153846,0.578125,0.0409556313993,0.5,0.0336538461538,0.5,0.0136518771331,0.5,0.00961538461538,0.25,0.0238907849829,0.428571428571,0.0144230769231,0.333333333333,0.0204778156997,0.5,0.0264423076923,0.454545454545,0.0511945392491,0.533333333333,0.0240384615385,0.4,0.0136518771331,0.25,0.0288461538462,0.583333333333,0.129692832765,0.5,0.122596153846,0.490196078431,0.0307167235495,0.444444444444,0.0216346153846,0.555555555556,0.0443686006826,0.538461538462,0.0360576923077,0.466666666667,0.0341296928328,0.5,0.0216346153846,0.444444444444,0.112956810631,0.705882352941,0.105263157895,0.75,0.063122923588,0.684210526316,0.0526315789474,0.7,0.14950166113,0.711111111111,0.139473684211,0.641509433962,0.0398671096346,0.166666666667,0.0315789473684,0.416666666667,0.00996677740864,0.333333333333,0.0394736842105,0.666666666667,0.0365448504983,0.454545454545,0.0421052631579,0.5,0.0398671096346,0.666666666667,0.0184210526316,0.714285714286,0.0598006644518,0.388888888889,0.0263157894737,0.4,0.0398671096346,0.416666666667,0.05,0.473684210526,0.0863787375415,0.5,0.0710526315789,0.518518518519,0.0564784053156,0.411764705882,0.0289473684211,0.272727272727,0.046511627907,0.357142857143,0.0421052631579,0.5,0.046511627907,0.571428571429,0.0157894736842,0.666666666667,0,0,0,1,0,0,0,0
59,5,GNB,NYG,-7.5,0,0.163498098859,0.604651162791,0.0743801652893,0.777777777778,0.0950570342205,0.68,0.119834710744,0.724137931034,0.102661596958,0.592592592593,0.107438016529,0.615384615385,0.0456273764259,0.25,0.0371900826446,0.222222222222,0.0342205323194,0.333333333333,0.0247933884298,0.666666666667,0.0304182509506,0.625,0.0289256198347,0.857142857143,0.0570342205323,0.533333333333,0.0371900826446,0.555555555556,0.0304182509506,0.75,0.0123966942149,0.333333333333,0.0190114068441,0.0,0.0289256198347,0.142857142857,0.0950570342205,0.52,0.095041322314,0.521739130435,0.0114068441065,0.333333333333,0.0247933884298,0.333333333333,0.0190114068441,0.4,0.0206611570248,0.6,0.0798479087452,0.428571428571,0.0123966942149,0.333333333333,0.207142857143,0.655172413793,0.13785046729,0.745762711864,0.135714285714,0.789473684211,0.0700934579439,0.7,0.132142857143,0.648648648649,0.116822429907,0.6,0.0285714285714,0.25,0.0443925233645,0.473684210526,0.0214285714286,0.666666666667,0.00934579439252,0.5,0.0142857142857,0.5,0.0373831775701,0.125,0.00714285714286,0.5,0.0420560747664,0.388888888889,0.0428571428571,0.583333333333,0.0303738317757,0.538461538462,0.0785714285714,0.454545454545,0.0467289719626,0.4,0.0857142857143,0.541666666667,0.0607476635514,0.346153846154,0.0392857142857,0.454545454545,0.0443925233645,0.473684210526,0.0285714285714,0.5,0.018691588785,0.625,0.0142857142857,0.75,0.0373831775701,0.5625,0,0,0,0,1,0,0,0
60,5,CAR,TAM,-6.5,0,0.131205673759,0.702702702703,0.131818181818,0.689655172414,0.0567375886525,0.6875,0.05,0.727272727273,0.18085106383,0.588235294118,0.125,0.636363636364,0.0496453900709,0.214285714286,0.0159090909091,0.714285714286,0.00709219858156,1.0,0.0136363636364,0.666666666667,0.0390070921986,0.363636363636,0.0409090909091,0.277777777778,0.0390070921986,0.545454545455,0.025,0.545454545455,0.031914893617,0.777777777778,0.0409090909091,0.222222222222,0.0425531914894,0.583333333333,0.0431818181818,0.263157894737,0.0744680851064,0.619047619048,0.0681818181818,0.366666666667,0.0354609929078,0.6,0.05,0.272727272727,0.031914893617,0.333333333333,0.0386363636364,0.411764705882,0.0354609929078,0.5,0.0272727272727,0.583333333333,0.16077170418,0.74,0.116389548694,0.65306122449,0.106109324759,0.575757575758,0.0641330166271,0.666666666667,0.189710610932,0.576271186441,0.0973871733967,0.609756097561,0.0418006430868,0.461538461538,0.0308788598575,0.384615384615,0.016077170418,0.2,0.0118764845606,0.6,0.0514469453376,0.0,0.0332541567696,0.428571428571,0.0257234726688,0.625,0.0403800475059,0.588235294118,0.0257234726688,0.375,0.0380047505938,0.4375,0.0192926045016,0.666666666667,0.0285035629454,0.5,0.0836012861736,0.461538461538,0.0950118764846,0.5,0.032154340836,0.4,0.0403800475059,0.470588235294,0.0257234726688,0.25,0.0380047505938,0.25,0.0353697749196,0.636363636364,0.0308788598575,0.384615384615,0,0,0,0,0,1,0,0
61,6,LAC,DEN,3.0,1,0.148648648649,0.654545454545,0.128060263653,0.617647058824,0.12972972973,0.75,0.0885122410546,0.787234042553,0.140540540541,0.711538461538,0.112994350282,0.75,0.0189189189189,0.571428571429,0.0244821092279,0.384615384615,0.0108108108108,0.75,0.0244821092279,0.538461538462,0.0351351351351,0.307692307692,0.0244821092279,0.307692307692,0.0162162162162,0.5,0.0225988700565,0.333333333333,0.0135135135135,0.6,0.0207156308851,0.454545454545,0.0162162162162,0.333333333333,0.00941619585687,0.4,0.189189189189,0.542857142857,0.107344632768,0.473684210526,0.0216216216216,0.125,0.0131826741996,0.428571428571,0.0162162162162,0.5,0.030131826742,0.375,0.0297297297297,0.454545454545,0.0244821092279,0.615384615385,0.15037593985,0.766666666667,0.107216494845,0.653846153846,0.0701754385965,0.571428571429,0.0886597938144,0.720930232558,0.127819548872,0.490196078431,0.115463917526,0.571428571429,0.0225563909774,0.555555555556,0.0185567010309,0.333333333333,0.015037593985,0.666666666667,0.0247422680412,0.416666666667,0.0275689223058,0.181818181818,0.0309278350515,0.2,0.0200501253133,0.375,0.020618556701,0.6,0.0551378446115,0.363636363636,0.0309278350515,0.6,0.0601503759398,0.375,0.0432989690722,0.571428571429,0.0877192982456,0.514285714286,0.0927835051546,0.488888888889,0.0576441102757,0.434782608696,0.0329896907216,0.5625,0.0601503759398,0.416666666667,0.0309278350515,0.533333333333,0.0250626566416,0.3,0.0164948453608,0.625,0,1,0,0,0,0,0,0
62,6,BUF,SFO,-7.5,1,0.116809116809,0.682926829268,0.105691056911,0.769230769231,0.0598290598291,0.714285714286,0.0528455284553,0.653846153846,0.145299145299,0.686274509804,0.138211382114,0.632352941176,0.037037037037,0.153846153846,0.030487804878,0.4,0.00854700854701,0.333333333333,0.0345528455285,0.705882352941,0.034188034188,0.416666666667,0.0345528455285,0.470588235294,0.039886039886,0.642857142857,0.0264227642276,0.538461538462,0.0598290598291,0.380952380952,0.0345528455285,0.352941176471,0.034188034188,0.416666666667,0.0447154471545,0.409090909091,0.0883190883191,0.451612903226,0.0772357723577,0.5,0.0512820512821,0.388888888889,0.0264227642276,0.307692307692,0.042735042735,0.4,0.0386178861789,0.421052631579,0.0512820512821,0.666666666667,0.020325203252,0.4,0.136363636364,0.614035087719,0.097510373444,0.63829787234,0.066985645933,0.535714285714,0.0373443983402,0.444444444444,0.141148325359,0.64406779661,0.130705394191,0.650793650794,0.0239234449761,0.4,0.0124481327801,0.333333333333,0.0239234449761,0.5,0.00414937759336,1.0,0.0334928229665,0.214285714286,0.0269709543568,0.538461538462,0.0382775119617,0.5625,0.0331950207469,0.3125,0.0311004784689,0.307692307692,0.0622406639004,0.8,0.0645933014354,0.407407407407,0.045643153527,0.590909090909,0.131578947368,0.454545454545,0.0850622406639,0.439024390244,0.0334928229665,0.357142857143,0.0477178423237,0.260869565217,0.0430622009569,0.611111111111,0.045643153527,0.636363636364,0.0334928229665,0.428571428571,0.0186721991701,0.333333333333,0,0,1,0,0,0,0,0
63,6,TEN,CLE,-7.0,0,0.109523809524,0.652173913043,0.109004739336,0.608695652174,0.0642857142857,0.666666666667,0.0545023696682,0.695652173913,0.166666666667,0.628571428571,0.154028436019,0.661538461538,0.0404761904762,0.411764705882,0.0284360189573,0.416666666667,0.0214285714286,0.666666666667,0.0165876777251,0.714285714286,0.0333333333333,0.0714285714286,0.0331753554502,0.214285714286,0.047619047619,0.6,0.0260663507109,0.363636363636,0.0571428571429,0.75,0.0355450236967,0.4,0.0357142857143,0.733333333333,0.0284360189573,0.166666666667,0.109523809524,0.54347826087,0.085308056872,0.611111111111,0.0214285714286,0.444444444444,0.0308056872038,0.153846153846,0.052380952381,0.636363636364,0.0260663507109,0.636363636364,0.0404761904762,0.823529411765,0.0355450236967,0.466666666667,0.0947368421053,0.722222222222,0.116959064327,0.683333333333,0.0973684210526,0.810810810811,0.0662768031189,0.588235294118,0.186842105263,0.605633802817,0.126705653021,0.692307692308,0.0368421052632,0.214285714286,0.0233918128655,0.583333333333,0.0184210526316,0.571428571429,0.0136452241715,0.714285714286,0.0473684210526,0.333333333333,0.0409356725146,0.333333333333,0.0368421052632,0.5,0.0526315789474,0.444444444444,0.0263157894737,0.7,0.0253411306043,0.538461538462,0.0447368421053,0.529411764706,0.0311890838207,0.5,0.05,0.526315789474,0.0253411306043,0.769230769231,0.0631578947368,0.333333333333,0.0506822612086,0.384615384615,0.0421052631579,0.4375,0.0448343079922,0.434782608696,0.0289473684211,0.454545454545,0.0584795321637,0.5,0,0,1,0,0,0,0,0
64,6,MIA,PIT,7.5,1,0.136531365314,0.783783783784,0.0996621621622,0.728813559322,0.09963099631,0.62962962963,0.0760135135135,0.755555555556,0.162361623616,0.704545454545,0.130067567568,0.688311688312,0.0442804428044,0.5,0.0253378378378,0.266666666667,0.0110701107011,0.666666666667,0.0118243243243,0.714285714286,0.0369003690037,0.4,0.0168918918919,0.4,0.0442804428044,0.75,0.0422297297297,0.6,0.0405904059041,0.454545454545,0.0388513513514,0.608695652174,0.0110701107011,0.333333333333,0.0388513513514,0.434782608696,0.0516605166052,0.428571428571,0.0878378378378,0.403846153846,0.0516605166052,0.428571428571,0.0304054054054,0.5,0.029520295203,0.75,0.0405405405405,0.541666666667,0.0664206642066,0.722222222222,0.0236486486486,0.642857142857,0.12,0.627450980392,0.141552511416,0.58064516129,0.143529411765,0.655737704918,0.10502283105,0.673913043478,0.148235294118,0.761904761905,0.148401826484,0.692307692308,0.04,0.647058823529,0.0251141552511,0.272727272727,0.0164705882353,0.571428571429,0.0159817351598,0.571428571429,0.0470588235294,0.45,0.0296803652968,0.538461538462,0.0352941176471,0.533333333333,0.0342465753425,0.333333333333,0.0282352941176,0.666666666667,0.00913242009132,0.25,0.0376470588235,0.625,0.0114155251142,0.2,0.0988235294118,0.428571428571,0.0707762557078,0.516129032258,0.04,0.588235294118,0.0296803652968,0.615384615385,0.0305882352941,0.384615384615,0.0182648401826,0.5,0.0376470588235,0.5,0.0228310502283,0.5,0,0,1,0,0,0,0,0
65,6,DET,LAR,-3.5,0,0.169096209913,0.775862068966,0.10621242485,0.660377358491,0.0932944606414,0.78125,0.0781563126253,0.74358974359,0.154518950437,0.735849056604,0.128256513026,0.78125,0.0174927113703,0.0,0.0300601202405,0.4,0.0233236151603,0.625,0.0200400801603,0.4,0.0349854227405,0.333333333333,0.0460921843687,0.565217391304,0.0466472303207,0.3125,0.0220440881764,0.727272727273,0.0408163265306,0.285714285714,0.0501002004008,0.64,0.0262390670554,0.444444444444,0.0100200400802,0.0,0.0845481049563,0.51724137931,0.0701402805611,0.514285714286,0.0233236151603,0.125,0.0180360721443,0.555555555556,0.0437317784257,0.6,0.0280561122244,0.714285714286,0.0408163265306,0.571428571429,0.0420841683367,0.52380952381,0.156812339332,0.622950819672,0.145228215768,0.671428571429,0.0745501285347,0.551724137931,0.0705394190871,0.647058823529,0.133676092545,0.615384615385,0.145228215768,0.571428571429,0.0385604113111,0.466666666667,0.0311203319502,0.466666666667,0.0154241645244,0.666666666667,0.00829875518672,0.25,0.0205655526992,0.375,0.0145228215768,0.285714285714,0.0308483290488,0.416666666667,0.0269709543568,0.461538461538,0.0565552699229,0.454545454545,0.0269709543568,0.384615384615,0.0179948586118,0.142857142857,0.0248962655602,0.583333333333,0.125964010283,0.489795918367,0.116182572614,0.464285714286,0.0282776349614,0.454545454545,0.0207468879668,0.5,0.0411311053985,0.4375,0.0331950207469,0.5,0.0359897172237,0.357142857143,0.0269709543568,0.615384615385,0,0,1,0,0,0,0,0
66,6,CHI,JAX,-2.5,0,0.138888888889,0.654545454545,0.115631691649,0.740740740741,0.0757575757576,0.7,0.0556745182013,0.846153846154,0.19696969697,0.782051282051,0.104925053533,0.755102040816,0.0277777777778,0.363636363636,0.0235546038544,0.363636363636,0.0252525252525,0.8,0.0214132762313,0.6,0.040404040404,0.3125,0.0364025695931,0.352941176471,0.0454545454545,0.611111111111,0.0299785867238,0.571428571429,0.0505050505051,0.4,0.0321199143469,0.533333333333,0.0277777777778,0.272727272727,0.0535331905782,0.36,0.0378787878788,0.266666666667,0.0535331905782,0.76,0.0530303030303,0.428571428571,0.051391862955,0.458333333333,0.0277777777778,0.545454545455,0.0299785867238,0.428571428571,0.0378787878788,0.333333333333,0.0321199143469,0.533333333333,0.123711340206,0.666666666667,0.135321100917,0.677966101695,0.134020618557,0.589743589744,0.0848623853211,0.621621621622,0.13058419244,0.657894736842,0.130733944954,0.80701754386,0.0274914089347,0.25,0.0275229357798,0.25,0.0446735395189,0.384615384615,0.0183486238532,0.375,0.020618556701,0.333333333333,0.0252293577982,0.272727272727,0.0240549828179,0.285714285714,0.0344036697248,0.333333333333,0.0137457044674,0.25,0.0137614678899,0.666666666667,0.0549828178694,0.375,0.00917431192661,0.25,0.116838487973,0.441176470588,0.112385321101,0.571428571429,0.0378006872852,0.636363636364,0.0206422018349,0.444444444444,0.0137457044674,0.5,0.00917431192661,0.25,0.0412371134021,0.416666666667,0.045871559633,0.35,0,0,1,0,0,0,0,0
67,6,NWE,CIN,-8.5,1,0.154013015184,0.718309859155,0.0962962962963,0.769230769231,0.0737527114967,0.676470588235,0.0716049382716,0.724137931034,0.138828633406,0.640625,0.150617283951,0.803278688525,0.0347071583514,0.25,0.037037037037,0.133333333333,0.0195227765727,0.444444444444,0.0123456790123,0.4,0.0260303687636,0.583333333333,0.041975308642,0.352941176471,0.0412147505423,0.684210526316,0.0271604938272,0.545454545455,0.0433839479393,0.35,0.0444444444444,0.5,0.0498915401302,0.652173913043,0.0271604938272,0.636363636364,0.0932754880694,0.395348837209,0.0666666666667,0.444444444444,0.0498915401302,0.391304347826,0.0493827160494,0.3,0.0390455531453,0.333333333333,0.0172839506173,0.428571428571,0.0281995661605,0.615384615385,0.0518518518519,0.666666666667,0.156164383562,0.614035087719,0.123689727463,0.64406779661,0.0931506849315,0.647058823529,0.0649895178197,0.516129032258,0.161643835616,0.745762711864,0.129979035639,0.677419354839,0.013698630137,0.8,0.0188679245283,0.777777777778,0.0328767123288,0.833333333333,0.0188679245283,0.444444444444,0.0383561643836,0.428571428571,0.0188679245283,0.222222222222,0.0328767123288,0.166666666667,0.0251572327044,0.5,0.0301369863014,0.363636363636,0.0482180293501,0.391304347826,0.0520547945205,0.473684210526,0.020964360587,0.3,0.041095890411,0.533333333333,0.0754716981132,0.416666666667,0.0547945205479,0.4,0.0377358490566,0.277777777778,0.0438356164384,0.375,0.0587002096436,0.571428571429,0.0164383561644,0.0,0.0230607966457,0.363636363636,0,0,1,0,0,0,0,0
68,6,NYG,BAL,-3.0,1,0.194610778443,0.646153846154,0.131627056673,0.75,0.137724550898,0.739130434783,0.0786106032907,0.674418604651,0.12874251497,0.651162790698,0.118829981718,0.630769230769,0.0269461077844,0.222222222222,0.0420475319927,0.391304347826,0.0209580838323,0.571428571429,0.0219378427788,0.333333333333,0.0209580838323,0.428571428571,0.036563071298,0.1,0.0209580838323,0.571428571429,0.0402193784278,0.363636363636,0.0419161676647,0.5,0.0274223034735,0.6,0.0718562874251,0.416666666667,0.0438756855576,0.416666666667,0.0808383233533,0.518518518519,0.0585009140768,0.40625,0.0359281437126,0.5,0.0402193784278,0.5,0.0269461077844,0.444444444444,0.018281535649,0.6,0.0149700598802,0.6,0.0402193784278,0.454545454545,0.121212121212,0.714285714286,0.100961538462,0.690476190476,0.142857142857,0.69696969697,0.110576923077,0.717391304348,0.155844155844,0.819444444444,0.134615384615,0.714285714286,0.0238095238095,0.272727272727,0.0288461538462,0.333333333333,0.0281385281385,0.461538461538,0.0192307692308,0.375,0.047619047619,0.181818181818,0.0336538461538,0.357142857143,0.0151515151515,0.714285714286,0.0216346153846,0.444444444444,0.0151515151515,0.428571428571,0.0216346153846,0.666666666667,0.0584415584416,0.37037037037,0.0504807692308,0.428571428571,0.0454545454545,0.571428571429,0.0504807692308,0.333333333333,0.04329004329,0.3,0.0600961538462,0.4,0.04329004329,0.5,0.0384615384615,0.25,0.038961038961,0.333333333333,0.0120192307692,0.4,0,0,1,0,0,0,0,0
