,Week,Home_team,Away_team,Home_Line,Home_cover,home_SL_as_total,home_SL_compl_perc,home_SL_def_as_total,home_SL_def_comp_perc,home_SM_as_total,home_SM_compl_perc,home_SM_def_as_total,home_SM_def_comp_perc,home_SR_as_total,home_SR_compl_perc,home_SR_def_as_total,home_SR_def_comp_perc,home_DL_as_total,home_DL_compl_perc,home_DL_def_as_total,home_DL_def_comp_perc,home_DM_as_total,home_DM_compl_perc,home_DM_def_as_total,home_DM_def_comp_perc,home_DR_as_total,home_DR_compl_perc,home_DR_def_as_total,home_DR_def_comp_perc,home_LE_as_total,home_LE_compl_perc,home_LE_def_as_total,home_LE_def_comp_perc,home_LT_as_total,home_LT_compl_perc,home_LT_def_as_total,home_LT_def_comp_perc,home_LG_as_total,home_LG_compl_perc,home_LG_def_as_total,home_LG_def_comp_perc,home_M_as_total,home_M_compl_perc,home_M_def_as_total,home_M_def_comp_perc,home_RG_as_total,home_RG_compl_perc,home_RG_def_as_total,home_RG_def_comp_perc,home_RT_as_total,home_RT_compl_perc,home_RT_def_as_total,home_RT_def_comp_perc,home_RE_as_total,home_RE_compl_perc,home_RE_def_as_total,home_RE_def_comp_perc,away_SL_as_total,away_SL_compl_perc,away_SL_def_as_total,away_SL_def_comp_perc,away_SM_as_total,away_SM_compl_perc,away_SM_def_as_total,away_SM_def_comp_perc,away_SR_as_total,away_SR_compl_perc,away_SR_def_as_total,away_SR_def_comp_perc,away_DL_as_total,away_DL_compl_perc,away_DL_def_as_total,away_DL_def_comp_perc,away_DM_as_total,away_DM_compl_perc,away_DM_def_as_total,away_DM_def_comp_perc,away_DR_as_total,away_DR_compl_perc,away_DR_def_as_total,away_DR_def_comp_perc,away_LE_as_total,away_LE_compl_perc,away_LE_def_as_total,away_LE_def_comp_perc,away_LT_as_total,away_LT_compl_perc,away_LT_def_as_total,away_LT_def_comp_perc,away_LG_as_total,away_LG_compl_perc,away_LG_def_as_total,away_LG_def_comp_perc,away_M_as_total,away_M_compl_perc,away_M_def_as_total,away_M_def_comp_perc,away_RG_as_total,away_RG_compl_perc,away_RG_def_as_total,away_RG_def_comp_perc,away_RT_as_total,away_RT_compl_perc,away_RT_def_as_total,away_RT_def_comp_perc,away_RE_as_total,away_RE_compl_perc,away_RE_def_as_total,away_RE_def_comp_perc,game_type_1,game_type_2,game_type_3,game_type_4,game_type_5,game_type_6,game_type_7
10,2,MIN,DET,-3,1,0.211538462,0.909090909,0.106796117,0.545454545,0.038461538,0,0.038834951,1,0.076923077,0.75,0.116504854,0.916666667,0.076923077,0.5,0.038834951,0.5,0.019230769,0,0,0,0.038461538,0,0.048543689,0.4,0,0,0.126213592,0.846153846,0.057692308,1,0.029126214,0.666666667,0.019230769,1,0.029126214,1,0.134615385,0.428571429,0.126213592,0.461538462,0.019230769,0,0.009708738,1,0.019230769,0,0.038834951,0.75,0.019230769,0,0.058252427,0.666666667,0.169811321,0.777777778,0.154545455,0.764705882,0.094339623,0.6,0.081818182,0.888888889,0.169811321,0.777777778,0.109090909,0.916666667,0.037735849,0,0,0,0.037735849,1,0.009090909,0,0,0,0.018181818,1,0.037735849,0.5,0.027272727,0.333333333,0.037735849,0.5,0,0,0.018867925,0,0,0,0.113207547,0.833333333,0.2,0.545454545,0,0,0.018181818,0,0.075471698,0.25,0.009090909,0,0.037735849,0,0,0,0,1,0,0,0,0,0
11,2,OAK,BAL,5.5,1,0.179104478,0.666666667,0.058252427,0.666666667,0.179104478,0.916666667,0.087378641,0.888888889,0.164179104,0.636363636,0.184466019,0.842105263,0.014925373,0,0.038834951,0.5,0,0,0.009708738,0,0.014925373,0,0.038834951,0.25,0.029850746,0.5,0.038834951,0.5,0.044776119,0.333333333,0.048543689,0.2,0.029850746,0.5,0.029126214,0.666666667,0.059701493,0.25,0.126213592,0.384615385,0.014925373,0,0.038834951,0.75,0.044776119,0,0.019417476,0,0,0,0,0,0.134328358,0.666666667,0.161904762,0.647058824,0.134328358,0.666666667,0.095238095,0.6,0.119402985,0.625,0.095238095,0.6,0.014925373,0,0.028571429,0,0.029850746,0,0.00952381,0,0.029850746,0.5,0.019047619,0.5,0,0,0.019047619,0.5,0.059701493,0.25,0.038095238,0,0.059701493,0.5,0.019047619,0.5,0.134328358,0.333333333,0.057142857,0.833333333,0.029850746,0.5,0.019047619,0.5,0.029850746,1,0.066666667,0.285714286,0.014925373,1,0.019047619,0,0,0,1,0,0,0,0
12,2,JAX,MIA,6,1,0.126760563,0.777777778,0.153846154,0.6875,0.042253521,0.666666667,0.096153846,0.6,0.14084507,0.5,0.105769231,0.727272727,0.042253521,0,0.009615385,0,0.042253521,0.333333333,0,0,0.042253521,0,0.038461538,0.5,0.084507042,0.333333333,0.086538462,0.222222222,0,0,0,0,0,0,0,0,0.183098592,0.461538462,0.134615385,0.428571429,0,0,0,0,0,0,0,0,0.070422535,0.6,0.076923077,0.5,0.103448276,0.666666667,0.14953271,0.8125,0.068965517,0.75,0.08411215,0.777777778,0.224137931,0.769230769,0.074766355,0.375,0.017241379,0,0.018691589,0,0,0,0.028037383,1,0.086206897,0.4,0.028037383,0.333333333,0.051724138,0.333333333,0.102803738,0.545454545,0.034482759,0.5,0.046728972,0.6,0,0,0.018691589,0.5,0,0,0.056074766,1,0.034482759,0.5,0.08411215,0.666666667,0.068965517,0.5,0.009345794,0,0.051724138,1,0.056074766,0.5,0,0,1,0,0,0,0
13,2,PHI,DAL,-5.5,0,0.225225225,0.6,0.075949367,1,0.126126126,0.785714286,0.050632911,0.75,0.189189189,0.761904762,0.088607595,0.714285714,0.027027027,0.666666667,0.063291139,0.6,0,0,0.012658228,0,0.036036036,0.5,0.025316456,0.5,0.072072072,0.25,0.063291139,0.2,0.027027027,0.333333333,0.037974684,1,0.018018018,0.5,0.025316456,0.5,0,0,0,0,0.063063063,0.285714286,0.012658228,1,0.027027027,0,0.025316456,0,0.054054054,0.333333333,0.063291139,0.6,0.238095238,0.666666667,0.141509434,0.666666667,0.126984127,0.75,0.056603774,0.5,0.19047619,0.916666667,0.169811321,0.777777778,0,0,0.018867925,0.5,0,0,0.009433962,1,0.015873016,0,0.018867925,0,0.079365079,0.8,0.056603774,0.5,0.047619048,0.666666667,0.028301887,0.333333333,0.031746032,0.5,0.009433962,0,0.015873016,0,0.103773585,0.545454545,0.047619048,0.333333333,0.018867925,0.5,0.047619048,1,0.018867925,1,0.031746032,0.5,0.018867925,0.5,0,0,1,0,0,0,0
14,2,GNB,SEA,-3.5,1,0.189655172,0.681818182,0.072727273,1,0.025862069,1,0.018181818,1,0.103448276,0.75,0.218181818,0.333333333,0.017241379,0.5,0,0,0,0,0,0,0.060344828,0.142857143,0,0,0.094827586,0.272727273,0.072727273,0.5,0.077586207,0.555555556,0,0,0.077586207,0.444444444,0.054545455,0.666666667,0,0,0,0,0.060344828,0.142857143,0.054545455,0.666666667,0.051724138,0.166666667,0.018181818,0,0.077586207,0.222222222,0.018181818,1,0.183098592,0.769230769,0.098214286,0.727272727,0.056338028,0.75,0.053571429,0.833333333,0.169014085,0.833333333,0.142857143,0.6875,0.014084507,0,0.017857143,1,0,0,0.017857143,1,0,0,0.035714286,0.5,0.014084507,0,0.008928571,1,0.056338028,0.25,0.080357143,0.444444444,0.042253521,0.333333333,0.017857143,1,0.183098592,0.461538462,0.107142857,0.25,0.014084507,0,0.017857143,0.5,0,0,0.035714286,0.25,0.014084507,1,0.008928571,0,0,0,0,1,0,0,0
15,2,IND,NYJ,-7,0,0.102040816,0.4,0.132231405,0.6875,0.081632653,0.5,0.041322314,0.6,0.265306122,0.538461538,0.148760331,0.777777778,0.06122449,0.333333333,0,0,0,0,0.008264463,1,0.081632653,0.25,0.033057851,0.25,0.020408163,1,0.041322314,0.6,0,0,0.041322314,0,0.081632653,0.5,0.05785124,0.285714286,0.081632653,0.25,0.074380165,0.444444444,0,0,0.074380165,0.222222222,0.020408163,0,0.041322314,0.4,0.020408163,0,0.016528926,0.5,0.092307692,0.333333333,0.129032258,0.666666667,0,0,0.086021505,0.75,0.107692308,0.714285714,0.150537634,0.714285714,0.076923077,0.2,0.043010753,0.25,0,0,0,0,0.015384615,1,0,0,0.015384615,1,0.021505376,0.5,0.015384615,0,0.032258065,0.666666667,0.046153846,0.333333333,0.032258065,0.333333333,0.246153846,0.5625,0.11827957,0.545454545,0.061538462,0.75,0,0,0.092307692,0.333333333,0.032258065,0.666666667,0.061538462,1,0.086021505,0.5,0,0,0,0,1,0,0
16,3,NYG,WAS,-3.5,1,0.185430464,0.714285714,0.171717172,0.647058824,0.072847682,0.545454545,0.126262626,0.64,0.185430464,0.785714286,0.121212121,0.833333333,0.039735099,0.166666667,0.025252525,0.4,0.006622517,1,0.01010101,1,0.013245033,0,0.015151515,0.333333333,0.039735099,0.5,0.04040404,0.625,0.039735099,0.333333333,0.035353535,0.428571429,0.026490066,0.25,0.02020202,0.25,0.119205298,0.5,0.03030303,0.166666667,0.01986755,0.333333333,0.035353535,0.428571429,0.026490066,0.75,0.03030303,0.666666667,0.01986755,0.333333333,0.050505051,0.6,0.136842105,0.846153846,0.081481481,0.454545455,0.078947368,0.866666667,0.088888889,0.583333333,0.089473684,0.705882353,0.207407407,0.714285714,0.026315789,0.2,0.014814815,0,0.015789474,1,0.014814815,0.5,0.031578947,0.166666667,0.037037037,0.4,0.131578947,0.56,0.044444444,0.666666667,0.073684211,0.571428571,0.02962963,0.25,0.042105263,0.25,0,0,0.052631579,0.7,0.007407407,1,0.063157895,0.583333333,0.022222222,0.333333333,0.021052632,0,0.037037037,0.6,0.052631579,0.4,0.044444444,0.666666667,1,0,0,0,0,0,0
17,3,LAR,PIT,1.5,0,0.109589041,0.5625,0.116751269,0.826086957,0.095890411,0.642857143,0.050761421,0.9,0.212328767,0.677419355,0.106598985,0.904761905,0.020547945,0.666666667,0.020304569,0.25,0.02739726,0.75,0,0,0.02739726,0.5,0.015228426,0,0.02739726,1,0.076142132,0.533333333,0.075342466,0.363636364,0.065989848,0.461538462,0.01369863,0.5,0.045685279,0.222222222,0.082191781,0.333333333,0.091370558,0.388888889,0.020547945,0.333333333,0.020304569,0.25,0.034246575,0.4,0.015228426,0.333333333,0.02739726,0.25,0.025380711,0.4,0.163265306,0.75,0.14,0.857142857,0.081632653,0.666666667,0.075,0.8,0.088435374,0.692307692,0.12,0.708333333,0.054421769,0.625,0.015,0.333333333,0.027210884,0.5,0.015,0.666666667,0.06122449,0.888888889,0.03,0.333333333,0,0,0.03,0.5,0.040816327,0.666666667,0.015,0.666666667,0.088435374,0.461538462,0.05,0.5,0.095238095,0.357142857,0.1,0.45,0.054421769,0.5,0.03,0.666666667,0.034013605,0.8,0.03,0.666666667,0.020408163,0.333333333,0.02,0.25,0,1,0,0,0,0,0
18,3,MIN,LAC,-2.5,1,0.145695364,0.727272727,0.105555556,0.526315789,0.099337748,0.533333333,0.05,0.888888889,0.132450331,0.75,0.172222222,0.774193548,0.052980132,0.5,0.022222222,0.5,0.006622517,0,0,0,0.01986755,0.333333333,0.038888889,0.285714286,0.033112583,0.4,0.088888889,0.8125,0.052980132,0.875,0.022222222,0.5,0.026490066,0.75,0.016666667,1,0.158940397,0.5,0.111111111,0.4,0.026490066,0.5,0.005555556,1,0.026490066,0,0.033333333,0.5,0.039735099,0.333333333,0.061111111,0.545454545,0.16025641,0.76,0.113095238,0.684210526,0.115384615,0.944444444,0.053571429,0.777777778,0.115384615,0.944444444,0.095238095,0.6875,0.006410256,0,0.029761905,0.2,0.019230769,0.333333333,0.017857143,1,0.032051282,0.6,0.005952381,0,0.025641026,0.25,0.023809524,0.5,0.019230769,0.666666667,0.041666667,0.714285714,0.025641026,0.25,0.035714286,0.166666667,0.179487179,0.607142857,0.089285714,0.8,0.032051282,0.2,0.035714286,0.5,0.025641026,0.25,0.053571429,0.222222222,0.012820513,0.5,0.041666667,0.285714286,0,1,0,0,0,0,0
19,3,BAL,CIN,-2.5,0,0.152317881,0.608695652,0.140909091,0.64516129,0.139072848,0.80952381,0.109090909,0.708333333,0.125827815,0.631578947,0.113636364,0.6,0.039735099,0.333333333,0.040909091,0.222222222,0.013245033,0,0.009090909,0.5,0.026490066,0.5,0.040909091,0.333333333,0.013245033,0,0.027272727,0.5,0.039735099,0.5,0.022727273,0.2,0.039735099,0.666666667,0.027272727,0.833333333,0.165562914,0.56,0.05,0.727272727,0.01986755,0.666666667,0.022727273,0.4,0.01986755,0.666666667,0.036363636,0.25,0.006622517,1,0.018181818,0.5,0.095808383,0.625,0.12195122,0.7,0.077844311,0.923076923,0.12804878,0.952380952,0.155688623,0.769230769,0.103658537,0.764705882,0.041916168,0.428571429,0.012195122,0,0.011976048,0.5,0.012195122,0.5,0.02994012,0.2,0.024390244,0.25,0.035928144,0.5,0.018292683,0.333333333,0.05988024,0.5,0.036585366,0.5,0.047904192,0.375,0.036585366,0.333333333,0.131736527,0.5,0.06097561,0.6,0.05988024,0.5,0.024390244,0.25,0.041916168,0.142857143,0.036585366,0.166666667,0.02994012,0.4,0.012195122,0.5,0,1,0,0,0,0,0
20,3,CLE,OAK,-3.5,0,0.124031008,0.625,0.089005236,0.588235294,0.062015504,0.75,0.062827225,0.75,0.15503876,0.65,0.094240838,0.666666667,0.03875969,0.4,0.052356021,0.1,0.023255814,0.333333333,0.005235602,0,0.007751938,1,0.031413613,0.333333333,0.031007752,0.75,0.031413613,0.833333333,0.046511628,0.5,0.015706806,0.333333333,0.108527132,0.357142857,0.062827225,0.583333333,0.093023256,0.5,0.083769634,0.5625,0.062015504,0.625,0.052356021,0.7,0.046511628,0.5,0.073298429,0.714285714,0.069767442,0.333333333,0.031413613,0.833333333,0.1625,0.653846154,0.09569378,0.6,0.1625,0.846153846,0.100478469,0.904761905,0.1625,0.615384615,0.14354067,0.766666667,0.04375,0.285714286,0.043062201,0.444444444,0.00625,1,0.004784689,0,0.05,0.25,0.028708134,0.333333333,0.0375,0.5,0.028708134,0.333333333,0.025,0.5,0.033492823,0.428571429,0.0375,0.833333333,0.023923445,0.8,0.05625,0.444444444,0.138755981,0.551724138,0.025,0.25,0.023923445,0.8,0.025,0,0.014354067,0,0.0125,1,0,0,0,1,0,0,0,0,0
