,Week,Home_team,Away_team,Home_Line,Home_cover,home_SL_as_total,home_SL_compl_perc,home_SL_def_as_total,home_SL_def_comp_perc,home_SM_as_total,home_SM_compl_perc,home_SM_def_as_total,home_SM_def_comp_perc,home_SR_as_total,home_SR_compl_perc,home_SR_def_as_total,home_SR_def_comp_perc,home_DL_as_total,home_DL_compl_perc,home_DL_def_as_total,home_DL_def_comp_perc,home_DM_as_total,home_DM_compl_perc,home_DM_def_as_total,home_DM_def_comp_perc,home_DR_as_total,home_DR_compl_perc,home_DR_def_as_total,home_DR_def_comp_perc,home_LE_as_total,home_LE_compl_perc,home_LE_def_as_total,home_LE_def_comp_perc,home_LT_as_total,home_LT_compl_perc,home_LT_def_as_total,home_LT_def_comp_perc,home_LG_as_total,home_LG_compl_perc,home_LG_def_as_total,home_LG_def_comp_perc,home_M_as_total,home_M_compl_perc,home_M_def_as_total,home_M_def_comp_perc,home_RG_as_total,home_RG_compl_perc,home_RG_def_as_total,home_RG_def_comp_perc,home_RT_as_total,home_RT_compl_perc,home_RT_def_as_total,home_RT_def_comp_perc,home_RE_as_total,home_RE_compl_perc,home_RE_def_as_total,home_RE_def_comp_perc,away_SL_as_total,away_SL_compl_perc,away_SL_def_as_total,away_SL_def_comp_perc,away_SM_as_total,away_SM_compl_perc,away_SM_def_as_total,away_SM_def_comp_perc,away_SR_as_total,away_SR_compl_perc,away_SR_def_as_total,away_SR_def_comp_perc,away_DL_as_total,away_DL_compl_perc,away_DL_def_as_total,away_DL_def_comp_perc,away_DM_as_total,away_DM_compl_perc,away_DM_def_as_total,away_DM_def_comp_perc,away_DR_as_total,away_DR_compl_perc,away_DR_def_as_total,away_DR_def_comp_perc,away_LE_as_total,away_LE_compl_perc,away_LE_def_as_total,away_LE_def_comp_perc,away_LT_as_total,away_LT_compl_perc,away_LT_def_as_total,away_LT_def_comp_perc,away_LG_as_total,away_LG_compl_perc,away_LG_def_as_total,away_LG_def_comp_perc,away_M_as_total,away_M_compl_perc,away_M_def_as_total,away_M_def_comp_perc,away_RG_as_total,away_RG_compl_perc,away_RG_def_as_total,away_RG_def_comp_perc,away_RT_as_total,away_RT_compl_perc,away_RT_def_as_total,away_RT_def_comp_perc,away_RE_as_total,away_RE_compl_perc,away_RE_def_as_total,away_RE_def_comp_perc,game_type_1,game_type_2,game_type_3,game_type_4,game_type_5,game_type_6,game_type_7
0,2,CIN,HOU,-6.5,0,0.119402985075,0.625,0.104166666667,0.5,0.10447761194,0.428571428571,0.0833333333333,0.625,0.149253731343,0.8,0.0208333333333,0.5,0.044776119403,0.0,0.0,0.0,0.0149253731343,1.0,0.0,0.0,0.0298507462687,0.0,0.0104166666667,0.0,0.044776119403,0.0,0.0833333333333,0.5,0.0,0.0,0.104166666667,0.3,0.0298507462687,0.5,0.114583333333,0.727272727273,0.0298507462687,0.0,0.0520833333333,0.4,0.10447761194,0.714285714286,0.0416666666667,0.5,0.0746268656716,0.4,0.03125,0.333333333333,0.0597014925373,0.5,0.03125,1.0,0.211764705882,0.444444444444,0.063829787234,0.833333333333,0.0941176470588,0.75,0.0212765957447,1.0,0.129411764706,0.545454545455,0.106382978723,0.3,0.0352941176471,0.0,0.0531914893617,0.2,0.0117647058824,0.0,0.0,0.0,0.0352941176471,0.0,0.0,0.0,0.0235294117647,0.5,0.0106382978723,1.0,0.0588235294118,0.6,0.0106382978723,1.0,0.0352941176471,0.666666666667,0.0425531914894,0.5,0.0705882352941,0.833333333333,0.127659574468,0.5,0.0,0.0,0.117021276596,0.545454545455,0.0823529411765,0.714285714286,0.0851063829787,0.625,0.0117647058824,0.0,0.0212765957447,0.5,1,0,0,0,0,0,0
1,2,TAM,CHI,-7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27397260274,0.4,0.119047619048,0.7,0.13698630137,1.0,0.0833333333333,0.857142857143,0.205479452055,0.8,0.130952380952,0.636363636364,0.013698630137,0.0,0.0238095238095,0.0,0.0,0.0,0.0119047619048,1.0,0.0,0.0,0.0119047619048,1.0,0.0958904109589,0.714285714286,0.047619047619,0.25,0.013698630137,0.0,0.047619047619,0.75,0.041095890411,0.333333333333,0.047619047619,1.0,0.0,0.0,0.0,0.0,0.027397260274,1.0,0.0595238095238,0.2,0.013698630137,0.0,0.0595238095238,0.2,0.0821917808219,0.666666666667,0.0119047619048,1.0,0,1,0,0,0,0,0
2,2,BAL,CLE,-8.0,1,0.126582278481,0.5,0.0952380952381,0.625,0.101265822785,0.625,0.0833333333333,0.428571428571,0.0253164556962,0.5,0.119047619048,0.8,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0119047619048,1.0,0.0126582278481,0.0,0.0238095238095,0.0,0.101265822785,0.5,0.0357142857143,0.333333333333,0.126582278481,0.3,0.0,0.0,0.139240506329,0.727272727273,0.0238095238095,0.5,0.0632911392405,0.4,0.0238095238095,0.0,0.0506329113924,0.25,0.0833333333333,0.714285714286,0.0379746835443,0.333333333333,0.0595238095238,0.4,0.0379746835443,1.0,0.047619047619,0.5,0.13698630137,0.7,0.0919540229885,0.625,0.0684931506849,0.8,0.0919540229885,0.625,0.0821917808219,1.0,0.206896551724,0.777777777778,0.027397260274,0.0,0.0229885057471,0.5,0.0547945205479,0.25,0.0114942528736,0.0,0.0821917808219,0.333333333333,0.0229885057471,0.5,0.013698630137,0.0,0.0,0.0,0.013698630137,0.0,0.0,0.0,0.0821917808219,0.5,0.0574712643678,0.6,0.041095890411,0.333333333333,0.0,0.0,0.109589041096,0.625,0.103448275862,0.333333333333,0.0,0.0,0.0459770114943,0.25,0.0547945205479,0.25,0.0,0.0,0,1,0,0,0,0,0
3,2,JAX,TEN,2.5,0,0.0821917808219,0.833333333333,0.169811320755,0.444444444444,0.027397260274,1.0,0.0754716981132,0.75,0.13698630137,0.3,0.103773584906,0.545454545455,0.0684931506849,0.2,0.0283018867925,0.0,0.0,0.0,0.00943396226415,0.0,0.0,0.0,0.0283018867925,0.0,0.013698630137,1.0,0.0188679245283,0.5,0.013698630137,1.0,0.0471698113208,0.6,0.0547945205479,0.5,0.0283018867925,0.666666666667,0.164383561644,0.5,0.0566037735849,0.833333333333,0.150684931507,0.545454545455,0.0,0.0,0.109589041096,0.625,0.0660377358491,0.714285714286,0.027397260274,0.5,0.00943396226415,0.0,0.0958904109589,0.714285714286,0.126315789474,0.583333333333,0.150684931507,0.727272727273,0.0421052631579,0.75,0.205479452055,0.533333333333,0.157894736842,0.733333333333,0.041095890411,0.333333333333,0.0210526315789,1.0,0.013698630137,1.0,0.0,0.0,0.0547945205479,0.5,0.0210526315789,0.5,0.0684931506849,0.8,0.0210526315789,1.0,0.0547945205479,0.25,0.0631578947368,0.666666666667,0.0821917808219,0.5,0.0210526315789,0.0,0.027397260274,0.5,0.0526315789474,0.8,0.027397260274,0.5,0.0526315789474,0.4,0.013698630137,1.0,0.0736842105263,0.571428571429,0.013698630137,0.0,0.0105263157895,1.0,0,1,0,0,0,0,0
4,2,KAN,PHI,-5.5,1,0.0875,1.0,0.119658119658,0.571428571429,0.0875,1.0,0.025641025641,0.666666666667,0.1625,0.846153846154,0.0598290598291,0.428571428571,0.05,0.25,0.0940170940171,0.181818181818,0.0,0.0,0.025641025641,0.333333333333,0.05,0.5,0.025641025641,0.0,0.025,0.5,0.0512820512821,0.833333333333,0.0,0.0,0.042735042735,0.8,0.0125,0.0,0.0512820512821,0.666666666667,0.1,0.625,0.0769230769231,0.444444444444,0.0375,0.666666666667,0.025641025641,0.333333333333,0.075,0.666666666667,0.034188034188,0.0,0.075,0.833333333333,0.025641025641,0.666666666667,0.105263157895,0.875,0.139784946237,0.692307692308,0.118421052632,0.666666666667,0.139784946237,0.615384615385,0.171052631579,0.846153846154,0.0752688172043,0.714285714286,0.0526315789474,0.5,0.0215053763441,0.5,0.0526315789474,0.0,0.0215053763441,0.0,0.0,0.0,0.0430107526882,0.0,0.0921052631579,0.285714285714,0.0430107526882,0.75,0.0131578947368,0.0,0.010752688172,0.0,0.0263157894737,0.5,0.0215053763441,0.5,0.0394736842105,1.0,0.0215053763441,1.0,0.0394736842105,0.333333333333,0.0,0.0,0.0526315789474,0.5,0.0430107526882,0.75,0.0394736842105,1.0,0.0430107526882,0.5,0,1,0,0,0,0,0
5,2,IND,ARI,7.0,1,0.135593220339,0.375,0.0909090909091,0.888888888889,0.0508474576271,0.333333333333,0.040404040404,0.75,0.118644067797,0.714285714286,0.111111111111,0.545454545455,0.0338983050847,1.0,0.030303030303,1.0,0.0,0.0,0.010101010101,1.0,0.0338983050847,0.0,0.020202020202,0.5,0.0,0.0,0.030303030303,0.0,0.0508474576271,0.666666666667,0.0,0.0,0.0677966101695,0.5,0.030303030303,0.333333333333,0.169491525424,0.5,0.0808080808081,0.375,0.0169491525424,0.0,0.030303030303,0.666666666667,0.0508474576271,0.333333333333,0.0,0.0,0.0169491525424,0.0,0.0707070707071,0.428571428571,0.207317073171,0.588235294118,0.0970873786408,0.6,0.207317073171,0.647058823529,0.116504854369,0.583333333333,0.158536585366,0.692307692308,0.106796116505,1.0,0.0365853658537,0.333333333333,0.00970873786408,1.0,0.0121951219512,0.0,0.0194174757282,1.0,0.0365853658537,0.0,0.0291262135922,0.666666666667,0.0365853658537,0.333333333333,0.0291262135922,0.333333333333,0.0609756097561,0.4,0.0485436893204,0.6,0.0,0.0,0.0,0.0,0.0731707317073,0.333333333333,0.0194174757282,1.0,0.0,0.0,0.0,0.0,0.0121951219512,0.0,0.0776699029126,0.5,0.0121951219512,0.0,0.0776699029126,0.25,0,1,0,0,0,0,0
6,2,CAR,BUF,-7.0,0,0.0810810810811,0.666666666667,0.154761904762,0.846153846154,0.0540540540541,0.25,0.047619047619,0.5,0.148648648649,0.636363636364,0.178571428571,0.733333333333,0.0540540540541,0.5,0.0238095238095,0.0,0.0135135135135,1.0,0.0,0.0,0.0135135135135,0.0,0.0119047619048,0.0,0.148648648649,0.545454545455,0.0238095238095,0.5,0.0540540540541,0.5,0.047619047619,0.25,0.027027027027,0.5,0.0238095238095,0.5,0.135135135135,0.7,0.047619047619,0.5,0.027027027027,0.5,0.0119047619048,0.0,0.0405405405405,0.666666666667,0.0,0.0,0.0405405405405,1.0,0.047619047619,0.0,0.105882352941,0.777777777778,0.19512195122,0.625,0.0705882352941,1.0,0.0975609756098,1.0,0.0941176470588,0.125,0.146341463415,0.666666666667,0.0352941176471,0.666666666667,0.0243902439024,0.5,0.0,0.0,0.0,0.0,0.0235294117647,0.0,0.0121951219512,0.0,0.0235294117647,0.5,0.0121951219512,0.0,0.0235294117647,0.5,0.0,0.0,0.0823529411765,0.571428571429,0.0487804878049,0.5,0.152941176471,0.461538461538,0.0853658536585,0.428571428571,0.0705882352941,0.5,0.0,0.0,0.105882352941,0.444444444444,0.0365853658537,0.0,0.0470588235294,0.75,0.0,0.0,0,1,0,0,0,0,0
7,2,NOR,NWE,6.5,0,0.171428571429,0.833333333333,0.0842105263158,0.75,0.0428571428571,1.0,0.0631578947368,0.833333333333,0.257142857143,0.666666666667,0.105263157895,0.8,0.0428571428571,0.333333333333,0.0105263157895,1.0,0.0142857142857,1.0,0.0105263157895,1.0,0.0142857142857,1.0,0.0736842105263,0.857142857143,0.0142857142857,0.0,0.0526315789474,0.6,0.0142857142857,0.0,0.0315789473684,0.666666666667,0.0285714285714,0.5,0.0421052631579,0.5,0.114285714286,0.375,0.105263157895,0.6,0.0285714285714,0.5,0.0,0.0,0.0714285714286,0.8,0.0105263157895,0.0,0.0285714285714,0.5,0.0526315789474,0.6,0.157303370787,0.571428571429,0.0648148148148,1.0,0.0337078651685,0.666666666667,0.0648148148148,1.0,0.0786516853933,0.428571428571,0.12037037037,0.846153846154,0.123595505618,0.181818181818,0.037037037037,0.25,0.0337078651685,0.333333333333,0.0,0.0,0.0337078651685,0.0,0.037037037037,0.5,0.0674157303371,0.833333333333,0.0185185185185,0.5,0.0561797752809,0.8,0.0,0.0,0.0674157303371,0.666666666667,0.00925925925926,0.0,0.101123595506,0.444444444444,0.0740740740741,0.625,0.0337078651685,0.333333333333,0.0277777777778,0.666666666667,0.0449438202247,0.0,0.0555555555556,0.666666666667,0.0337078651685,0.666666666667,0.0555555555556,0.833333333333,0,1,0,0,0,0,0
8,2,PIT,MIN,0.0,1,0.119402985075,0.625,0.10752688172,0.7,0.119402985075,0.625,0.0537634408602,0.8,0.268656716418,0.777777777778,0.0645161290323,1.0,0.0298507462687,0.5,0.0215053763441,0.0,0.0149253731343,0.0,0.0430107526882,0.25,0.0298507462687,0.5,0.0645161290323,0.333333333333,0.0,0.0,0.010752688172,0.0,0.0,0.0,0.010752688172,0.0,0.0597014925373,0.75,0.0752688172043,0.428571428571,0.0,0.0,0.0322580645161,0.333333333333,0.134328358209,0.333333333333,0.0860215053763,0.625,0.0597014925373,0.25,0.0,0.0,0.0,0.0,0.0430107526882,0.25,0.114285714286,0.75,0.126315789474,0.833333333333,0.0857142857143,0.833333333333,0.0315789473684,1.0,0.142857142857,0.8,0.189473684211,0.666666666667,0.0142857142857,1.0,0.0315789473684,0.333333333333,0.0142857142857,1.0,0.0105263157895,1.0,0.1,0.857142857143,0.0105263157895,1.0,0.0714285714286,0.6,0.0105263157895,0.0,0.0428571428571,0.666666666667,0.0105263157895,0.0,0.0571428571429,0.5,0.0210526315789,0.5,0.142857142857,0.6,0.0842105263158,0.375,0.0,0.0,0.0210526315789,0.5,0.0142857142857,0.0,0.0526315789474,0.8,0.0714285714286,0.6,0.0210526315789,0.5,0,1,0,0,0,0,0
9,2,LAC,MIA,-4.0,0,0.2,0.538461538462,0.134020618557,0.538461538462,0.123076923077,0.75,0.0412371134021,0.75,0.138461538462,0.888888888889,0.0721649484536,0.714285714286,0.0461538461538,0.333333333333,0.0103092783505,0.0,0.0307692307692,0.0,0.0,0.0,0.0,0.0,0.0309278350515,0.666666666667,0.0,0.0,0.0103092783505,1.0,0.0769230769231,0.6,0.020618556701,1.0,0.0307692307692,0.5,0.0412371134021,0.75,0.184615384615,0.25,0.134020618557,0.461538461538,0.0153846153846,0.0,0.0309278350515,0.666666666667,0.0153846153846,0.0,0.0618556701031,0.666666666667,0.0153846153846,0.0,0.0515463917526,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
